family_name	first_name	other_name	Count
Thurgren	Johan Adolf	NA	8
Lundahl	Jakob Emanuel	NA	8
Schröder	Johan Henrik	NA	8
Numelin	Ragnar	NA	8
Fearenside	C. S	NA	8
Häggqvist	Arne	NA	8
Kylberg	Carl	NA	8
Lundberg	Erik	NA	8
Fehr	Laura	NA	8
Beskow	Bo	NA	8
Lindén	Anders Vilhelm	NA	8
Sjölin	W[alter]	NA	8
Möller	Birgit	NA	8
Zetterstéen	Karl Vilhelm	NA	8
Lüsch-Olsson	Stellan	NA	8
Fulton	Saima	NA	8
Carlquist	Gunnar	NA	8
Cnattingius	Bengt	NA	8
Landström	Björn	NA	8
Hausen	Reinhold	NA	8
Gréen	John	NA	8
Nilson	Lars Fredrik	NA	8
Hullgren	Carl Oskar	NA	8
Schedvin	Johan	NA	8
Hungerland	Heinz	NA	8
Leffler	Sven Peter	NA	8
Sköld	Per Edvin	NA	8
Andersson	Yngve	NA	8
Olsson	Nils	NA	8
Hammerus	Henricus Petri	NA	8
Dieterich	Conrad	NA	8
NA	NA	f.Gripenberg	8
Wåhlin	Christian	NA	8
Kökeritz	Gustav H	NA	8
Arosenius	Louise	NA	8
Blume	Johan Benjamin	NA	8
Kiesewetter	Gottfried	NA	8
Düben	Joachim von	NA	8
Schützercrantz	Herman	NA	8
Lindahl	Peter	NA	8
NA	NA	Gjörwell, Carl Christoffer,;Forster, Johann Georg Adam,;Eschenburg, Johann Joachim,;Stechau, Johan Adolf	8
Nordström	Henrik Andersson	NA	8
Schwerin	Margareta Catharina von	NA	8
Frosterus	Abraham	NA	8
Axelsson	Ephraim	NA	8
König	Carl Henric	NA	8
Sjöbeck	Johan Carl	NA	8
Bagge	Benjamin	NA	8
Erikson	Jean	NA	8
Grundelstierna	Albin Julius	NA	8
Carlqvist	Carl Johan	NA	8
Dal	Nils Hufwedsson	NA	8
NA	NA	Crevier, Jean Baptiste Louis,;Åkerhielm, Alrik	8
NA	NA	E. R-y	8
Collin	Carl S. R	NA	8
Berg	A	NA	8
Zetterholm	Gertrud	NA	8
Heikel	Ivar A	NA	7
Walli	Saga	NA	7
Lindälv	Elof	NA	7
Meyer	Ernst	NA	7
Bergvall	Erik	NA	7
NA	NA	Roy	7
Forsslund	Helge	NA	7
Sandler	Rickard	NA	7
Stavenow	Åke	NA	7
Krusenstjerna	Wilhelm Ernst von	NA	7
Schybergson	Magnus Gottfrid	NA	7
Lundgren	Fredrik	NA	7
Sylwan	Otto	NA	7
Kolmodin	Olof	NA	7
Anander	A	NA	7
Wedin Rothstein	Ruth	NA	7
Ring	Herman A	NA	7
Sander	Fredrik	NA	7
Sundquist	Alma	NA	7
Roosval	Johnny	NA	7
Sjöberg	Axel	NA	7
Ruhe	Algot	NA	7
Lindahl	Sven Peter August	NA	7
Cederschiöld	Gustaf	NA	7
Thomander	Johan Henrik	NA	7
Hedner	Anders	NA	7
Samzelius	Hugo	NA	7
Strandell	A	NA	7
Zetterström	Hasse	NA	7
Feuk	Lars	NA	7
Levertin	Oscar	NA	7
Husén	Torsten	NA	7
Brandell	Gunnar	NA	7
Nordenskjöld	Otto	NA	7
Zachrisson	R. E	NA	7
Werin	Algot	NA	7
Zweigbergk	Eva von	NA	7
Tegnér	Elof	NA	7
Törnebladh	Ragnar	NA	7
Sirén	Osvald	NA	7
Alberg	Albert	NA	7
NA	NA	Snorre Sturlasson	7
Mellin	Gustaf Henrik	NA	7
Havu	Toini	NA	7
Arvidsson	Adolf Ivar	NA	7
Fredbärj	Josef	NA	7
Ekendahl	Daniel Georg	NA	7
NA	NA	Bremer, Fredrika,;Du Puget, Rosalie	7
Nuorto	Olli	NA	7
NA	NA	Julia	7
Hackenschmied	Hanuš	NA	7
Sparre	Bengt Erland Franc	NA	7
Siljansaari	Mathilda	NA	7
Ehrling	Thore	NA	7
Anckarsvärd	Carl Henrik	NA	7
NA	NA	Cotté	7
Schleich	Ernst	NA	7
Olsson	Sture	NA	7
Livén	Martin	NA	7
Vetterlund	Fredrik	NA	7
Wahlenberg	Eva	NA	7
Byström	Olof	NA	7
Schmedeman	Johan	NA	7
NA	NA	Ugglas, Samuel af,;Lagerheim, Carl Eric	7
Schonberg	Torsten	NA	7
Manteuffel	Otto Jakob Zöge von	NA	7
Sernander	Rutger	NA	7
Leijonancker	Johan Vilhelm	NA	7
NA	NA	Carro	7
Jackson	Bengt	NA	7
Österlund	Herman	NA	7
Holm	Vilhelm	NA	7
Langlet	Emil	NA	7
Wilhelmson	Carl	NA	7
Madsen	Harald P	NA	7
Wallenberg	Marcus	NA	7
Silfverstolpe	Emma	NA	7
Brunius	Teddy	NA	7
Malmström	Åke	NA	7
Casparsson	Ragnar	NA	7
Hoppe	Ragnar	NA	7
Thunberg	Torsten	NA	7
Sahlberg	Gardar	NA	7
Stephens	George	NA	7
Stolpe	Herman	NA	7
Söderbaum	Henrik	NA	7
Ekwall	Ernst	NA	7
Boëthius	Axel	NA	7
Schiller	Harald	NA	7
Sjöberg	Nils	NA	7
Lundahl	Nils	NA	7
Lundgren	Gustaf	NA	7
Fries	Elias	NA	7
Carr	August	NA	7
Rudbeck	Olof	NA	7
Rundt	Joel	NA	7
Hejll	Richard	NA	7
Rosberg	Johan Evert	NA	7
NA	NA	folkskollärare	7
NA	NA	f. French	7
Terning	Paul	NA	7
Pettersson	Gustaf	NA	7
Hartmann	Ellen	NA	7
Grip	Elias	NA	7
Wrangel	Fredrik Ulrik	NA	7
Alm	Henrik	NA	7
Wetterberg	Gunnar	NA	7
Svanström	Ragnar	NA	7
Torres	M	NA	7
Löfgren	Åke	NA	7
Lindorm	Erik	NA	7
Wollebæk	Per	NA	7
Lewenhaupt	Sten	NA	7
Kirk	Ellen	NA	7
Norelius	Einar	NA	7
Laurin	Carl G	NA	7
NA	NA	Hammar, Thekla,;Metzger, Marthe	7
Hultstrand	Birger	NA	7
Jerken	Erik Johan	NA	7
Stuxberg	Anton	NA	7
Budtz-Jørgensen	Mette	NA	7
Hammer	Christian	NA	7
Gyllenberg	Emil Axel Ossian	NA	7
Perndt	Lotte	NA	7
NA	NA	1886-	7
Kjellin	Carl Eric	NA	7
Manderström	Christopher	NA	7
Heurlin	Theodor	NA	7
Hamilton	Hugo E. G	NA	7
Eklund	Pehr	NA	7
Botvid	John	NA	7
Jungmarker	Milly	NA	7
Björkquist	Manfred	NA	7
Palmær	Georg	NA	7
Norborg	Knut	NA	7
Bodell	Erik Erland	NA	7
Lagerstedt	Nils Gerhard Wilhelm	NA	7
Neumann	Caspar	NA	7
Swedberg	Jesper	NA	7
Lenaeus	Knut Nilsson	NA	7
Bergstrand	Carl-Martin	NA	7
Westberg	Sigurd	NA	7
Wessman	S	NA	7
NA	NA	Jakob, Ludwig Heinrich von,;Örtendahl, Anders	7
Renhorn	Olof Bidenius	NA	7
Hemmendorff	Adolf Henrik	NA	7
Bildt	Knut Reinhold	NA	7
Dunckel	Dorothea	NA	7
Lybecker	Carl Bleckert	NA	7
Löwegren	Georg	NA	7
Åkerman	Nils	NA	7
Jonsson	J. F	NA	7
Biberg	Isak	NA	7
Wetterbergh	Johan	NA	7
Bergqvist	C L	NA	7
Berghult	Anders	NA	7
Kotzebue	August von	NA	7
Röding	Jacob	NA	7
Bethén	Arved	NA	7
Gagnern	Johan	NA	7
Silfverhielm	Jöran Ulrik	NA	7
Scherping	Jacob	NA	7
Bäckström	Johan	NA	7
NA	NA	Luderhoff, Christopher Andreae,;Lohman, Carl Johan	7
Rosén	Gabriel	NA	7
NA	NA	Gjörwell, Carl Christoffer,;Blomberg, Carl Peter	7
Rask	Beata Catharina	NA	7
Thomaeus	Jöran Jacob	NA	7
Wahlström	Per	NA	7
Eurén	Gabriel	NA	7
Sparrman	Anders	NA	7
NA	NA	Swartz, Olof,;Wahlenberg, Göran,;Billberg, Gustaf,;Palmstruch, Johan Wilhelm,;Venus, Carl Wilhelm Fröberg,;Ruckman, Johan Gustaf	7
Biberg	Isac	NA	7
Björnson	Sven	NA	7
Wahlgren	Axel	NA	7
Netterström-Jonsson	Disa	NA	7
Svender	Gösta	NA	7
Holmberg	Hilda	NA	7
Ek	Hilding	NA	7
Jönsson	Gunnar	NA	7
NA	NA	Ekå	7
NA	NA	Höjer, Torgny,;Rydqvist, Johan Erik	7
Hjerpe	Erik Gustaf	NA	7
Bergström	Richard	NA	6
Nordenflycht	Hedvig Charlotta	NA	6
Paton	James	NA	6
Thunberg	Carl Peter	NA	6
Corvin	Otto von	NA	6
NA	NA	Höijer, Ernst;Lindeberg, Erik	6
Andersson	Aksel	NA	6
Cornell	Henrik	NA	6
Ugglas	Carl R. af	NA	6
Roos	Anna Maria	NA	6
Söderlund	Maja	NA	6
Samuelsson	Sixten	NA	6
Spilhammar	J. R	NA	6
Hildebrand	Hans	NA	6
Selander	Sten	NA	6
Söderberg	Tom	NA	6
Hernmarck	Carl	NA	6
Malmberg	Ernst	NA	6
Lyttkens	Ivar Adolf	NA	6
Sonesson	Nils	NA	6
Hufeland	Christoph Wilhelm	NA	6
Olander	Gunnar	NA	6
Bohlin	Torsten	NA	6
Lidforss	Edvard	NA	6
Sund	Nils	NA	6
Kramer	Jules Henri	NA	6
Emanuelsson	Vendela	NA	6
Lewenhaupt	Adam	NA	6
Lundqvist	Nils	NA	6
Hesselius	Andreas	NA	6
Hofberg	Herman	NA	6
Bendixson	Artur	NA	6
Berg	P. G	NA	6
Hofrén	Manne	NA	6
NA	NA	Langlès, Louis Mathieu,;Lamarck, Jean-Baptiste de Monet de	6
Lange	Sven	NA	6
Byron	George Gordon	NA	6
Witting	Gustaf	NA	6
Söderberg	Hjalmar	NA	6
Eje	Anders	NA	6
Olsson	Bror	NA	6
Saxon	Johan Lindström	NA	6
Berg	John	NA	6
Åkesson	Elisabet	NA	6
Sefve	Ivar	NA	6
NA	NA	Lorents, Yngve;Zeeh, Erik	6
Dahl	Sven Gudmund	NA	6
Eklund	J. A	NA	6
Trapp	Gisela	NA	6
Dalsjö	Magnus	NA	6
Santesson	Carl Gustaf	NA	6
Festin	Eric	NA	6
Magnussen	Johannes	NA	6
Uexküll-Schwerin	Gudrun	NA	6
Du Puget	Rosalie	NA	6
NA	NA	Conradi, Georg Johann,;Petraeus, Johannes,;Brask, Petrus	6
Nansen	Peter	NA	6
Harbitz	Alf	NA	6
Schaper	Edzard	NA	6
Lie	Nils	NA	6
Gobniece	Alma	NA	6
Flach	Pauline Bancroft	NA	6
Bock-Neumann	Henny	NA	6
Nilsson	Nils Åke	NA	6
Kreuger	Nils	NA	6
Olsson	Olof	NA	6
Dybeck	Richard	NA	6
Johnson	Amandus	NA	6
Lindroth	Bruno	NA	6
Grönstedt	Karl	NA	6
Øverland	Arnulf	NA	6
Samson	Sam	NA	6
Hahn	Gunnar	NA	6
Wildman	Charles	NA	6
Forsslund	Karl-Erik	NA	6
NA	NA	Gullberg, Hjalmar,;Herrlin, Axel,;Nilsson, Albert	6
Eiworth	Roland	NA	6
Öberg	Ludvig Teodor	NA	6
Vrtišová	Jirina	NA	6
Wirsén	Carl David af	NA	6
Hentzel	Roland	NA	6
Meurer	Ignatius	NA	6
NA	NA	Beckman, Kaj,;Beckman, Per	6
Atterbom	Per Daniel Amadeus	NA	6
Nordlund	Paul	NA	6
Jensen	Albert	NA	6
NA	NA	Ugglas, Samuel af,;Liljencrants, Johan	6
Horn	Fredric	NA	6
Lindberg	Garibaldi	NA	6
Wikland	Ilon	NA	6
Bielke	Nils Adam	NA	6
Scheffer	Carl Fredrik	NA	6
NA	NA	Löfvenskjöld, Salomon;Wirsén, Gustaf Fredrik	6
Falkengreen	Christopher	NA	6
Gyllenstierna	Göran	NA	6
NA	NA	Celsing, Gustaf,;Cronstedt, Carl Johan	6
Rudbeck	Thure Gustaf	NA	6
Cronhiort	Carl Gustaf	NA	6
Groth	Carl von	NA	6
Walberg	Emanuel	NA	6
Wikberg	Sven	NA	6
Mihnoss	Erik Gustav	NA	6
Ottesen-Jensen	Elise	NA	6
Lundbergh	Arvid	NA	6
Mortensen	Johan	NA	6
Stierngranat	Gunila	NA	6
Rosendal	Gunnar	NA	6
Boëthius	Gerda	NA	6
Franck	Olle	NA	6
Hagberg	Karl August	NA	6
Lindberg	Oskar	NA	6
Annerstedt	Claes	NA	6
Engberg-Hiort af Ornäs	Gunlög	NA	6
Charlet	Emil	NA	6
Westman	J	NA	6
Westin	Gunnar	NA	6
NA	NA	Olaus Nicolai,;Tiderus, Arvid	6
Weibull	Lauritz	NA	6
Silverstolpe	Axel Gabriel	NA	6
Odhner	Herman	NA	6
Wall	Sven	NA	6
Holmström	Arne	NA	6
Palmblad	Vilhelm Fredrik	NA	6
Palmstierna	Carl-Fredrik	NA	6
Linck	Anna	NA	6
Säflund	Martin	NA	6
Elmblad	Sigrid	NA	6
Kjellstrand	August William	NA	6
Kolthoff Nielsen	Vilhelm	NA	6
Strandberg	Olof	NA	6
Hylin	Birgitta	NA	6
Skerfe	Karin	NA	6
Sjöberg	Alf	NA	6
Tommila	Olavi	NA	6
Olson	Anders	NA	6
NA	NA	Larsson, L[ars] T[eodor];Lundahl, Nils	6
NA	NA	Nordenskjöld, Otto,;Skottsberg, Carl	6
Lee	Robert Emmons	NA	6
Wolgers	Beppe	NA	6
Stoor	Yngve	NA	6
Fant	Eric Michael	NA	6
Liedgren	Emil	NA	6
Sjögren	Håkan	NA	6
Wägner	Ria	NA	6
Jonson	Björn	NA	6
Roos	Olof Gustaf	NA	6
Möller	Bert	NA	6
Krüger	Albert	NA	6
NA	NA	Homeros	6
Holmström	Anna Tora Vega Elisabeth	NA	6
Lyon	F. H	NA	6
Gyllensvan	Friedrich	NA	6
NA	NA	f. af Sandeberg	6
Hofstedt	Lars	NA	6
Adrian-Nilsson	Gösta	NA	6
NA	NA	Olaus Petri	6
Lundell	Johan August	NA	6
Wieselgren	Hildegard	NA	6
NA	NA	Frykstrand, Kerstin,;Wranér, Signe H.	6
Vilson	Bo	NA	6
Eriksen	Andreas	NA	6
Andersson	Johan Gunnar	NA	6
Andersson	Eva	NA	6
Hedström	John	NA	6
Frisk	Erik	NA	6
NA	NA	Sjöberg, Nils,;Erdmann, Nils	6
Wigforss	Frits	NA	6
Öström	Gunnel	NA	6
Lindstrand	Vicke	NA	6
Bleeker	Hendrika	NA	6
Gustafsson	Helmer	NA	6
NA	NA	Sandy	6
Palmgren	Herman	NA	6
Sjögren	Otto	NA	6
Gauffin	Axel	NA	6
Lindroth	Hjalmar	NA	6
Lindh	Nils Magnus	NA	6
Horvat	Branka	NA	6
Bergh	Åke	NA	6
Kallstenius	Gottfrid	NA	6
Junbeck	Petter Jonas	NA	6
Kullenberg	Börje	NA	6
Håkansson	Per	NA	6
NA	NA	f.Hamilton	6
Hemmer	Jarl	NA	6
Rosenqvist	Vilhelm Teodor	NA	6
Nibelius	Johan	NA	6
Gottlund	Carl Axel	NA	6
Forseth	Einar	NA	6
Luth	Wilhelm Olof	NA	6
NA	NA	f.Carlqvist	6
Ekermann	Agnes	NA	6
Frostenson	Anders	NA	6
Bok	Henrik M. J	NA	6
Hope	Noel	NA	6
Bjerre	Poul	NA	6
Wadström	Lars Niclas	NA	6
Collin	Sven Johan	NA	6
Fischer	M. E	NA	6
Beer	Dick	NA	6
Burchardi	Georg Gottlieb	NA	6
Melkorstadindal	Magnus Andreae	NA	6
Sylvius	Johannes	NA	6
NA	NA	Petrus Johannis	6
Askew	Claude	NA	6
Dahl	Carl G	NA	6
Westerlund	Gunnar	NA	6
Kerfve	Axel	NA	6
Doré	Gustave	NA	6
Giaedda	Hans Andreae	NA	6
Wallquist	Olof	NA	6
Hammar	Olof	NA	6
Berling	Carl Fredrik	NA	6
Båld	Anders	NA	6
Klein	Carl Ernest	NA	6
Segerstedt	Albrecht Julius	NA	6
NA	NA	Gjörwell, Carl Christoffer,;Floderus, Matthias	6
NA	NA	Törneblad, Bengt Johan,;Hammarsköld, Lorenzo	6
NA	NA	Iser, Carl,;Kullberg, Herman Anders	6
Haeffner	Johann Christian Friedrich	NA	6
Carling	Olof	NA	6
Lannerstjerna	Johan Magnus	NA	6
Bildstein	Gustaf Ernest	NA	6
Beyer	Gabriel Andersson	NA	6
NA	NA	Gezelius, Johannes,;Gezelius, Johannes	6
Sjöberg	Erik	NA	6
Peringskiöld	Johan Fredrik	NA	6
Lantingshausen	Albrecht von	NA	6
Norrmann	Johannes	NA	6
NA	NA	Rosén von Rosenstein, Nils,;Weduwar, Baltzar	6
Sylvenius	Andreas	NA	6
Lindblom	Jacob Axelsson	NA	6
Pilecan	Petter Hansson	NA	6
Björkman	Fredrik Adolph	NA	6
NA	NA	Blomberg, Carl Peter,;Mebius, Johan	6
Sjöberg	N. P	NA	6
Albom	Sven Eric	NA	6
NA	NA	Oxenstierna, Johan Gabriel,;Chaux, Jean Marie Bernard de	6
Ödmann	Erik Samuel	NA	6
Gerss	Jacob Wilhelm	NA	6
NA	NA	Schiller, Friedrich von,;Follenius, Emanuel Friedrich Wilhelm Ernst,;Winberg, Thure,;Eurén, Gabriel	6
NA	NA	Silverstolpe, Gustaf Abraham,;Järta, Hans	6
Bergström	G. W	NA	6
NA	NA	Gjörwell, Carl Christoffer,;Hirschfeld, Christian Cay Lorenz,;Lichtenberg, Ludwig Christian,;Stewart, John,;Norberg, Anders	6
Sönnerberg	Jacob	NA	6
Vogler	Georg Joseph	NA	6
Westerberg	Ludvig	NA	6
NA	NA	Heynatz, Johann Friedrich,;Sundius, Nils Johan	6
NA	NA	Röding, Jacob,;Gagnerus, Samuel	6
Hoth	Immanuel	NA	6
NA	NA	Imnelius, Johan Olof,;Kotzebue, August von	6
NA	NA	Kotzebue, August von,;Eurén, Gabriel	6
NA	NA	Lindskog, Frans,;Holm, Ivar	6
NA	NA	Børresen, Annalise;Franck, Gudrun;Löfstedt, Annie	6
NA	NA	Nørgaard, Grete;Nørgaard, Felix	6
Müller	Wilhelm	NA	6
NA	NA	Hazelius, Fritjof;Berlin, Karl	6
Elmquist	A. Louis	NA	6
Sjösvärd	John	NA	6
Lindgren	Heidi	NA	6
Svanberg	Ella	NA	6
Montell	Gösta	NA	6
Svanberg	Lisa	NA	6
Kræmer	Vera von	NA	6
Sandberg	Lasse	NA	6
Jonsson	Josef G	NA	6
Borger	Astrid	NA	6
Rydsjö	Signe	NA	6
Dahlby	Frithiof	NA	6
Arnold	Hans	NA	6
NA	NA	Sefve, Ivar;Pehrson, Torsten	6
Magnusson	Arthur	NA	6
Olson	Hjalmar	NA	6
Nycop	Carl-Adam	NA	6
Ahlberg	Birgitta	NA	6
NA	NA	Mille	6
Smith	Helmer	NA	6
NA	NA	Fredlund, Knut,;Holmberg, Olle,;Hanson, Åke-Hugo	6
Fink	G	NA	5
Salmson	Axel Jakob	NA	5
Ridderstad	Carl Fredrik	NA	5
Melander	Adolf Fredrik	NA	5
Waller	Eric	NA	5
NA	NA	König, Carl Henric,;Knöppel, Christopher	5
Hallström	Carl-Axel	NA	5
Qvanten	Emil von	NA	5
Hornborg	Eirik	NA	5
Öman	V. E	NA	5
Nelson	Axel	NA	5
Borgh	Per	NA	5
Paulson	Johannes	NA	5
Bagge	Peter	NA	5
Ljungberger	Erik	NA	5
Sandell-Berg	Lina	NA	5
Lagergren	Helmer	NA	5
Thunblad	N. J	NA	5
Forsstrand	Carl	NA	5
Tjerneld	Staffan	NA	5
Dahlberg	Gunnar	NA	5
Ljungdahl	Malte	NA	5
Rydefält	Elvi	NA	5
Paulsson	Gregor	NA	5
Stjernström	Gustaf	NA	5
Grimm	Jacob	NA	5
Andersson	Lars Gabriel	NA	5
NA	NA	Gyllander, Hugo;Grimm, Wilhelm	5
Jolin	Severin	NA	5
Melin	Hans Magnus	NA	5
Rydén	Osvald	NA	5
Kraft	Salomon	NA	5
Lagerlöf	Erland	NA	5
Holm	Stig	NA	5
Åkerhielm	Annie	NA	5
Nordensvan	Georg	NA	5
NA	NA	Rönnholm, Nils;Moberg, Oskar	5
Berg	Hjalmar	NA	5
Fogelmarck	Stig	NA	5
Hedén	Erik	NA	5
Olander	Gösta	NA	5
Hjelmqvist	Fredrik	NA	5
Jolin	Johan Einar	NA	5
Olson	Emil	NA	5
Sundler	Theodor	NA	5
Tigerstedt	Karl Konstantin	NA	5
Torius	K. Josef	NA	5
Homeros	700-talet f. Kr	NA	5
Kjellén	Rudolf	NA	5
Hillman	Adolf	NA	5
Flygare-Carlén	Emilie	NA	5
Berwald	Johan Fredrik	NA	5
Winterfeld	Adolf von	NA	5
Thomson	Niclas Hans	NA	5
La Motraye	Aubry de	NA	5
Ekström	Per	NA	5
Rapp-Lennmor	Rita	NA	5
Laurell	Eva	NA	5
Runeberg	Nino	NA	5
Lundbohm	Hjalmar	NA	5
Sahlgren	Jöran	NA	5
Noreen	Erik	NA	5
Nygren	Ernst	NA	5
Bergman	Carl Johan	NA	5
Swahn	C. A	NA	5
Lagerfelt	Greta	NA	5
Küntzel	Hans	NA	5
Lilliehöök	Johan O	NA	5
Mannström	Oscar	NA	5
Sparre	Louis	NA	5
Hentzel	Marc	NA	5
Hagberg	Knut	NA	5
Ljungh	Ernst	NA	5
NA	NA	Torstenius Johannis	5
Reuterdahl	Henrik	NA	5
Lindfors	Torsten	NA	5
Lyth	P. G	NA	5
Lindblad	Erik	NA	5
Karlfeldt	Erik Axel	NA	5
Alin	Oscar	NA	5
Hokkanen	Vilho	NA	5
Schirf	C. F	NA	5
Dahlskog	Ewald Albin Filip	NA	5
Field	Claud	NA	5
Schleussner	Ellie	NA	5
Forsström	Axel	NA	5
Schmidt	A. D	NA	5
Nuormaa	Arvi	NA	5
Helms	Henrik	NA	5
Kliene	Elija	NA	5
Skalbe	Lizete	NA	5
Grundtvig	Elisabeth	NA	5
Stange	L	NA	5
Norlander	Emil	NA	5
Söderblom	Åke	NA	5
Kürschner	Joseph	NA	5
Engelstad	Carl Fredrik	NA	5
Alpi	Eero	NA	5
Voionmaa	Eino	NA	5
Dahlquist	Gunnar	NA	5
Adelswärd	Erik Reinhold	NA	5
Nielsen	Harald	NA	5
Bromé	Janrik	NA	5
Hoffmeyer	Niels	NA	5
Sigurd	Bengt	NA	5
Redland	Charles	NA	5
Lindegren	Carl	NA	5
Meyer	Michael	NA	5
Almqvist	Carl Jonas Love	NA	5
Gill	Jack	NA	5
Widstrand	Axel	NA	5
Schlyter	Carl Johan	NA	5
Waldimir	Sune	NA	5
Persson	Folke	NA	5
Ahlberg	Per	NA	5
Olsson	Henning	NA	5
NA	NA	Ericus Erici	5
Dahlbergh	Erik	NA	5
Örneklou	Per	NA	5
Bergstedt	Hugo	NA	5
NA	NA	Fersen, Reinhold Johan von,;Wattrang, Johan	5
Brick	Daniel	NA	5
Åkerstein	Harald	NA	5
Rosenblad	Magnus	NA	5
Wirsén	Carl Johan af	NA	5
Bennet	Wilhelm	NA	5
Ahlberg	Adolf	NA	5
Lindecreutz	Justus Christoffer von	NA	5
Wranér	Henrik	NA	5
Posse	Nils	NA	5
Sylwan	Mark	NA	5
Magnusson	Nils H	NA	5
Elmquist	Gustaf	NA	5
Horn	Adam	NA	5
Olson	Ernst W	NA	5
Cederström	Jacob	NA	5
Rosenblad	Matthias	NA	5
NA	NA	Engeström, Lars von,;Wetterstedt, Gustaf af	5
NA	NA	Cederström, Bror,;Ugglas, Samuel af	5
NA	NA	Scheffer, Ulrik,;Falkenberg, Melcher	5
Lillienberg	Johan Georg	NA	5
Berg	Gustaf	NA	5
Nilsson	Iwar	NA	5
Thulin	Gabriel	NA	5
Westin	Josef	NA	5
Asklund	Erik	NA	5
Horn	Robert von	NA	5
Henrüd	Henry	NA	5
Sallberg	Harald	NA	5
Ljungberg	Sven	NA	5
Åkerlund	Alfred	NA	5
Zoir	Carl Emil	NA	5
Hedvall	J. Arvid	NA	5
Tønder Wang	Erling	NA	5
Smedberg	Richard	NA	5
NA	NA	Sven	5
Mitternacht	Johann Sebastian	NA	5
Vorbaum	Reinhold	NA	5
Andersson	Otto	NA	5
Nilsson	Martin	NA	5
Selldin	Johan Mauritz	NA	5
Waldenström	Paul Peter	NA	5
Reuss	Eduard	NA	5
Silén	Elin	NA	5
Törneman	Johan Axel Gustaf	NA	5
Wrangel	Ewert	NA	5
Kölbing	Eugen	NA	5
Tillgren	Josua	NA	5
Thyrén	Johan C. W	NA	5
Wollgast	Karin	NA	5
Hansson	Per Albin	NA	5
Sundell	Carl	NA	5
Sydow-Södöö	Brita von	NA	5
Hollo	Juho Aukusti	NA	5
Simojoki	Aukusti	NA	5
Svanhals	Jacob	NA	5
Eurén	Teresia	NA	5
Praag	Siegfried van	NA	5
Melander	Nils	NA	5
Sohlenius	Holter	NA	5
Kewe	Bernhard	NA	5
Ahava	Juha	NA	5
Stjerngranat	Henric	NA	5
Berg	Alfred	NA	5
NA	NA	Loesser, Frank.;Rybrant, Gösta	5
Flensburg	Ebbe Gustaf	NA	5
Johnsson	Pehr	NA	5
Olsson	Henry	NA	5
Pauli	Georg Vilhelm	NA	5
Rinne	Alvari	NA	5
Silfverstolpe	Gunnar Mascoll	NA	5
Schulz	Ivan	NA	5
Törngren	Disa	NA	5
Segerström	Sigurd	NA	5
Hagström	Arvid	NA	5
Sohlman	Ragnar	NA	5
Pettersson	Abraham Zacharias	NA	5
Schultz	Rudolf von	NA	5
Agardh	Carl Adolph	NA	5
Castrén	Gunnar	NA	5
Frodesen	Leiv	NA	5
Roempke	Magnus	NA	5
Sahlin	Carl	NA	5
Stenbock	Carl Magnus	NA	5
Byttner	Anders	NA	5
Wizelius	Ingemar	NA	5
Allardt Ekelund	Karin	NA	5
Svedelius	Wilhelm Erik	NA	5
Rosenius	Carl Olof	NA	5
Hillgren	Bror	NA	5
Bukowski	Konstanty	NA	5
Wallenius	Jacob	NA	5
Lindskog	Frans	NA	5
Forssell	Gösta	NA	5
Fahlcrantz	Axel	NA	5
Cooper	James Fenimore	NA	5
Carlström	Gustaf	NA	5
Trypucko	Józef	NA	5
Rask	Sven	NA	5
Rabenius	Nils	NA	5
Bolinder	Gustaf	NA	5
Sandström	Eric	NA	5
Porthan	Henrik Gabriel	NA	5
Hollander	Lee Milton	NA	5
NA	NA	Lamm, Martin,;Hallström, Per,;Böök, Fredrik	5
Lundblad	Jane	NA	5
Walle	Marie	NA	5
NA	NA	Laurentius Paulinus Gothus	5
Olsson	Martin	NA	5
Ossiannilsson	K. G	NA	5
Olsson	Johan	NA	5
Sondén	Klas Gustaf Anders	NA	5
Nyberg	H. S	NA	5
Skancke	Karl	NA	5
Oterdahl	Jeanna	NA	5
Ekelöf	Gunnar	NA	5
Åkesson	Elof	NA	5
Lindström	Rickard	NA	5
Spegel	Haquin	NA	5
Lindberg	Gustaf	NA	5
Grönwall	Karl A	NA	5
Jungmarker	Gunnar	NA	5
Montelin	Gösta	NA	5
Masolle	Erik Helmer	NA	5
Engels	Friedrich	NA	5
Martinau	Axel	NA	5
Hedberg	Petrus	NA	5
Ambrosius	Märta	NA	5
Lundegård	Justus [Evald]	NA	5
Sprengel	David	NA	5
Ahde	Sverker	NA	5
Kromnow	Åke	NA	5
Krog	Eli	NA	5
Thorvall	Kerstin	NA	5
Liljefors	Bruno Andreas	NA	5
Heidenstam	Verner von	NA	5
Lenngren	Carl Peter	NA	5
NA	NA	Rypácek, Karel V.,;Majera, Antonína	5
Hammar	Thekla	NA	5
Malmila	Irja	NA	5
Agrell	Olof	NA	5
Höppener	Pehr Johan	NA	5
Kärfve	Fritz Edvard	NA	5
Strömberg	Edvard	NA	5
Trolle	Elsa af	NA	5
Zetterholm	Tore	NA	5
Adelsköld	Elise	NA	5
Anderbjörk	Jan Erik	NA	5
Nordin	Carl Gustaf	NA	5
Jönsson	Erik	NA	5
Johansson	Johan Albin	NA	5
Ihre	Johan	NA	5
